prompt,completion
"Between Barcelona Tavern and Chandni Chowk Restaurant, the more expensive restaurant is", Barcelona Tavern
"Between Astoria Shish Kebob House and Yes To Fresh, the farthest restaurant is", Astoria Shish Kebob House
"You are looking for an affordable restaurant. Between Seoulicious and Bibab Express, you should go to", Bibab Express
"You don't like the restaurants nearby. Between Cinnabon and Flaky Tart, you should go to", Cinnabon
"You don't like cheap restaurants. If I were you, between Cafe Cocoro and Aroma Espresso Bar I would go to", Aroma Espresso Bar
"Between Mymy Chicken and What A Bagel, the restaurant with lower price is", What A Bagel
"Between Yes To Fresh and Pho Phuong, the restaurant with lower price is", Yes To Fresh
"Someone doesn't like the restaurants nearby. Between Ferg's Bar & Grill and Hanoi Bistro, this person should go to", Hanoi Bistro
"I'm looking for restaurants nearby. Between Ali's Tandoori Curry House and Noah's Natural Foods, I should go to", Noah's Natural Foods
"Between King Palace and Sushitto On the Road, the farthest restaurant is", Sushitto On the Road
"Between Ali's Tandoori Curry House and Casey's Bar & Grill, the nearest restaurant is", Casey's Bar & Grill
"Between Mong-Kut Thai and Lageez, the nearest restaurant is", Lageez
"Between Starbucks and Pho Phuong, the restaurant at a greater distance is", Pho Phuong
"Someone is looking for restaurants further away. Between Beach Fish House and Poorani Vilaas, this person should go to", Poorani Vilaas
"Between Starbucks and Sauce on the Danforth, the restaurant with lower price is", Starbucks
"Between Barcelona Tavern and Bibab Express, the nearest restaurant is", Bibab Express
"Between Kom Jug Yuen Restaurant and Mong-Kut Thai, the farthest restaurant is", Mong-Kut Thai
"Between Beach Fish House and Loaded Pierogi, the restaurant at a smaller distance is", Beach Fish House
"I'm looking for an affordable restaurant. Between Tosto Quickfire Pizza Pasta and Pita Lite, I should go to", Pita Lite
"Between Ali Baba's Middle Eastern Cuisine and Rajput's Bistro 111, the nearest restaurant is", Ali Baba's Middle Eastern Cuisine
"You don't like cheap restaurants. If I were you, between Poorani Vilaas and Barcelona Tavern I would go to", Barcelona Tavern
"Between The Friendly Thai and Hanoi Bistro, the restaurant at a greater distance is", Hanoi Bistro
"Between King Palace and Omg Oh My Gyro, the more expensive restaurant is", King Palace
"You are looking for restaurants further away. Between The World Carribean Bistro and Hue's Kitchen, you should go to", Hue's Kitchen
"You don't like restaurants further away. Between Richmond Kosher Bakery and Cygnet Coffee, you should go to", Cygnet Coffee
"Between 808 Social and Ace's Place Bar Grill Hub, the restaurant with lower price is", 808 Social
"Between Gorhegorhe and Poorani Vilaas, the restaurant with lower price is", Poorani Vilaas
"Someone doesn't like expensive restaurants. Between The Calvin Bar and Pho Phuong, this person should go to", Pho Phuong
"Between Pho Phuong and Pita Lite, the more affordable restaurant is", Pita Lite
"Between The Big Carrot and What A Bagel, the more affordable restaurant is", What A Bagel
"You are looking for restaurants further away. If I were you, between Gorhegorhe and Sushi Cafe I would go to", Sushi Cafe
"Between Sweet Trolley Bakery and The Friendly Thai, the nearest restaurant is", The Friendly Thai
"Between Sushi Cafe and Kenzo Ramen, the restaurant with higher price is", Kenzo Ramen
"Someone is looking for restaurants nearby. Between Athletes Kitchen and Ali's Tandoori Curry House, this person should go to", Athletes Kitchen
"Between Rol Jui Seafood Restaurant and Ace's Place Bar Grill Hub, the farthest restaurant is", Rol Jui Seafood Restaurant
"Someone doesn't like restaurants further away. Between Kom Jug Yuen Restaurant and Loaded Pierogi, this person should go to", Kom Jug Yuen Restaurant
"Between Le Tibet and Brussels Bistro, the more expensive restaurant is", Brussels Bistro
"Someone is looking for an affordable restaurant. Between What A Bagel and Mymy Chicken, this person should go to", What A Bagel
"Between Cocina Economica and Vesta Lunch, the restaurant at a greater distance is", Cocina Economica
"You don't like the restaurants nearby. Between Pizzeria Libretto and Hero Certified Burgers, you should go to", Hero Certified Burgers
"I don't like cheap restaurants. Between Bulk Barn and What A Bagel, I should go to", Bulk Barn
"Between Ali Baba's Middle Eastern Cuisine and Mong-Kut Thai, the more expensive restaurant is", Mong-Kut Thai
"Between United Bakers Dairy Restaurant and Lahori Taste, the restaurant at a smaller distance is", United Bakers Dairy Restaurant
"Between L'Unita Enoteca and Sushitto On the Road, the nearest restaurant is", L'Unita Enoteca
"Between Ace's Place Bar Grill Hub and Sushi Cafe, the more expensive restaurant is", Ace's Place Bar Grill Hub
"I'm looking for an expensive restaurant. Between Ichiban Sushi and Yes To Fresh, I should go to", Ichiban Sushi
"Someone doesn't like restaurants further away. Between Yes To Fresh and The Grover Pub, this person should go to", Yes To Fresh
"Between Sweet Trolley Bakery and Sushitto On the Road, the more affordable restaurant is", Sweet Trolley Bakery
"Between 808 Social and Snakes & Lattes College, the restaurant with higher price is", Snakes & Lattes College
"You don't like the restaurants nearby. Between Second Cup and The Mountain Grill and Juice Bar, you should go to", The Mountain Grill and Juice Bar
"I don't like restaurants further away. Between The World Carribean Bistro and United Bakers Dairy Restaurant, I should go to", The World Carribean Bistro
"You are looking for an expensive restaurant. Between Seoulicious and Starbucks, you should go to", Seoulicious
"You don't like restaurants further away. If I were you, between The Big Carrot and Mymy Chicken I would go to", The Big Carrot
"Between The Big Carrot and Sweet Trolley Bakery, the more affordable restaurant is", Sweet Trolley Bakery
"You don't like the restaurants nearby. If I were you, between Andrea's Gerrard Street Bakery and Ichiban Sushi I would go to", Ichiban Sushi
"Between Kingsmen Pub & Grill and Peter's No Frills, the restaurant with lower price is", Peter's No Frills
"Between Omg Oh My Gyro and Loaded Pierogi, the restaurant with lower price is", Omg Oh My Gyro
"I'm looking for an affordable restaurant. Between Pita Lite and Hero Certified Burgers, I should go to", Pita Lite
"Between Hue's Kitchen and Bibab Express, the restaurant at a greater distance is", Hue's Kitchen
"Someone doesn't like restaurants further away. Between Zavida Coffee Roasters and Loaded Pierogi, this person should go to", Zavida Coffee Roasters
"Between Pho 88 Viet Thai Cuisine and Ace's Place Bar Grill Hub, the restaurant at a greater distance is", Pho 88 Viet Thai Cuisine
"I'm looking for restaurants nearby. Between Kom Jug Yuen Restaurant and No Bull Burgers, I should go to", Kom Jug Yuen Restaurant
"Between Casey's Bar & Grill and Shell, the more affordable restaurant is", Casey's Bar & Grill
"Between Hero Certified Burgers and King Palace, the farthest restaurant is", Hero Certified Burgers
"Between Shell and No Bull Burgers, the nearest restaurant is", Shell
"You don't like cheap restaurants. If I were you, between Shell and Waterfront Deli I would go to", Shell
"Between The World Carribean Bistro and Populus, the restaurant at a smaller distance is", The World Carribean Bistro
"You are looking for restaurants further away. If I were you, between The World Carribean Bistro and City Fried Chicken I would go to", City Fried Chicken
"Between Bibab Express and Shell, the restaurant with lower price is", Bibab Express
"Between Waterfront Deli and Kenzo Ramen, the farthest restaurant is", Kenzo Ramen
"Between No Bull Burgers and Bamboo Cafe Chinese Restaurant, the restaurant at a greater distance is", No Bull Burgers
"Between City Fried Chicken and Lahori Taste, the farthest restaurant is", Lahori Taste
"Between Beach Fish House and Waterfront Deli, the more expensive restaurant is", Beach Fish House
"You are looking for an affordable restaurant. If I were you, between The Mountain Grill and Juice Bar and Bibab Express I would go to", Bibab Express
"Between Bamboo Cafe Chinese Restaurant and Poorani Vilaas, the more affordable restaurant is", Poorani Vilaas
"Between 808 Social and United Bakers Dairy Restaurant, the restaurant at a greater distance is", 808 Social
"You are looking for an affordable restaurant. Between Hero Certified Burgers and Cafe Cocoro, you should go to", Cafe Cocoro
"Someone doesn't like cheap restaurants. Between Bibab Express and The Mountain Grill and Juice Bar, this person should go to", The Mountain Grill and Juice Bar
"Between Peter's No Frills and Kenzo Ramen, the more affordable restaurant is", Peter's No Frills
"Between Omg Oh My Gyro and Andrea's Gerrard Street Bakery, the restaurant at a smaller distance is", Andrea's Gerrard Street Bakery
"Someone is looking for restaurants nearby. Between Chinese Burger and The Grover Pub, this person should go to", Chinese Burger
"You don't like the restaurants nearby. Between Athletes Kitchen and Andrea's Gerrard Street Bakery, you should go to", Athletes Kitchen
"Between Brussels Bistro and Thobors Boulangerie Patisserie Café, the restaurant with higher price is", Brussels Bistro
"Someone is looking for restaurants further away. Between Cinnabon and The Friendly Thai, this person should go to", Cinnabon
"I'm looking for an expensive restaurant. Between Aroma Espresso Bar and The Calvin Bar, I should go to", The Calvin Bar
"Between Brussels Bistro and Rajput's Bistro 111, the more affordable restaurant is", Rajput's Bistro 111
"Between Kenzo Ramen and Beach Fish House, the nearest restaurant is", Beach Fish House
"Between Magic Oven and Starbucks, the restaurant with lower price is", Starbucks
"Between Conviction and Bibab Express, the farthest restaurant is", Conviction
"Between Athletes Kitchen and Kom Jug Yuen Restaurant, the more expensive restaurant is", Athletes Kitchen
"I don't like cheap restaurants. Between Hanoi Bistro and Ichiban Sushi, I should go to", Ichiban Sushi
"Someone doesn't like cheap restaurants. Between Sunnyside Pavilion Cafe and Kom Jug Yuen Restaurant, this person should go to", Sunnyside Pavilion Cafe
"Between 808 Social and Ace's Place Bar Grill Hub, the restaurant at a smaller distance is", Ace's Place Bar Grill Hub
"Between The Big Carrot and Loaded Pierogi, the restaurant with higher price is", The Big Carrot
"You don't like restaurants further away. If I were you, between Nikko Sushi and Rajput's Bistro 111 I would go to", Nikko Sushi
"You don't like cheap restaurants. Between Omg Oh My Gyro and Epicure Cafe & Grill, you should go to", Epicure Cafe & Grill
"I'm looking for an expensive restaurant. Between Snakes & Lattes College and Vesta Lunch, I should go to", Snakes & Lattes College
"You don't like the restaurants nearby. Between Pizzeria Libretto and 808 Social, you should go to", 808 Social
"Between Sweet Trolley Bakery and Kingsmen Pub & Grill, the restaurant with lower price is", Sweet Trolley Bakery
"Between The Grover Pub and Shell, the more affordable restaurant is", The Grover Pub
"Between The Big Carrot and Thobors Boulangerie Patisserie Café, the restaurant at a smaller distance is", The Big Carrot
"You are looking for an expensive restaurant. If I were you, between Pita Lite and Astoria Shish Kebob House I would go to", Astoria Shish Kebob House
"Someone is looking for restaurants nearby. Between The Friendly Thai and Mymy Chicken, this person should go to", The Friendly Thai
"Between Pizza Nova and The Grover Pub, the restaurant with higher price is", The Grover Pub
"You don't like the restaurants nearby. If I were you, between Yes To Fresh and Sushi Cafe I would go to", Sushi Cafe
"I'm looking for restaurants further away. Between Chandni Chowk Restaurant and Kanga Pies, I should go to", Chandni Chowk Restaurant
"Someone doesn't like cheap restaurants. Between The Big Carrot and Noah's Natural Foods, this person should go to", The Big Carrot
"Between Conviction and Mymy Chicken, the more expensive restaurant is", Conviction
"Between Chandni Chowk Restaurant and Pho 88 Viet Thai Cuisine, the more affordable restaurant is", Chandni Chowk Restaurant
"Between Chandni Chowk Restaurant and Sunnyside Pavilion Cafe, the restaurant with higher price is", Sunnyside Pavilion Cafe
