prompt,completion
"Between Andrea's Gerrard Street Bakery and Ali Baba's Middle Eastern Cuisine, the more expensive restaurant is", Andrea's Gerrard Street Bakery
"I don't like expensive restaurants. Between Le Tibet and Snakes & Lattes College, I should go to", Le Tibet
"Someone is looking for an affordable restaurant. Between Pho 88 Viet Thai Cuisine and Shell, this person should go to", Pho 88 Viet Thai Cuisine
"Between Magic Oven and The Porch Toronto, the farthest restaurant is", Magic Oven
"Between Asuka Japanese Restaurant and What A Bagel, the more affordable restaurant is", What A Bagel
"Between Ali's Tandoori Curry House and Vesta Lunch, the farthest restaurant is", Ali's Tandoori Curry House
"Between Seoulicious and Kom Jug Yuen Restaurant, the restaurant at a greater distance is", Seoulicious
"Between Bibab Express and Seoulicious, the more affordable restaurant is", Bibab Express
"Between Yes To Fresh and Omg Oh My Gyro, the nearest restaurant is", Yes To Fresh
"Between Noah's Natural Foods and Xawaash, the nearest restaurant is", Xawaash
"Between The Porch Toronto and United Bakers Dairy Restaurant, the restaurant at a greater distance is", United Bakers Dairy Restaurant
"Between Sauce on the Danforth and Bibab Express, the restaurant at a greater distance is", Sauce on the Danforth
"You don't like expensive restaurants. Between Waterfront Deli and Flaky Tart, you should go to", Waterfront Deli
"I don't like expensive restaurants. Between Brussels Bistro and Sauce on the Danforth, I should go to", Sauce on the Danforth
"Between Hanoi Bistro and Nikko Sushi, the more expensive restaurant is", Nikko Sushi
"Between Xawaash and Red Lobster, the nearest restaurant is", Xawaash
"Between Xawaash and Omg Oh My Gyro, the restaurant at a smaller distance is", Xawaash
"Between Ali Baba's Middle Eastern Cuisine and Mymy Chicken, the more expensive restaurant is", Mymy Chicken
"Between City Fried Chicken and Ace's Place Bar Grill Hub, the restaurant with higher price is", Ace's Place Bar Grill Hub
"Between The Big Carrot and Mong-Kut Thai, the restaurant at a greater distance is", Mong-Kut Thai
"Between The Porch Toronto and Loaded Pierogi, the restaurant at a greater distance is", Loaded Pierogi
"Between Starbucks and The Porch Toronto, the more expensive restaurant is", The Porch Toronto
"Between Rajput's Bistro 111 and Vesta Lunch, the nearest restaurant is", Vesta Lunch
"Someone doesn't like cheap restaurants. Between Gorhegorhe and Pho Phuong, this person should go to", Gorhegorhe
"I don't like expensive restaurants. Between Pizzeria Libretto and Cygnet Coffee, I should go to", Cygnet Coffee
"Between Kingsmen Pub & Grill and The Calvin Bar, the restaurant with lower price is", Kingsmen Pub & Grill
"You are looking for an affordable restaurant. If I were you, between What A Bagel and Aroma Espresso Bar I would go to", What A Bagel
"Between Ace's Place Bar Grill Hub and Rol Jui Seafood Restaurant, the restaurant at a greater distance is", Rol Jui Seafood Restaurant
"Between The Calvin Bar and Sweet Trolley Bakery, the restaurant at a smaller distance is", Sweet Trolley Bakery
"Between Golden Joy Hakka Restaurant and Riverdale Perk Cafe, the more affordable restaurant is", Golden Joy Hakka Restaurant
"I don't like expensive restaurants. Between Peter's No Frills and Rol Jui Seafood Restaurant, I should go to", Peter's No Frills
"Someone doesn't like expensive restaurants. Between Cygnet Coffee and Sunnyside Pavilion Cafe, this person should go to", Cygnet Coffee
"Between Pizzeria Libretto and Kenzo Ramen, the restaurant at a greater distance is", Kenzo Ramen
"Between Hanoi Bistro and Pita Lite, the restaurant at a greater distance is", Hanoi Bistro
"Between Sushi Cafe and Hanoi Bistro, the farthest restaurant is", Sushi Cafe
"Between Conviction and City Fried Chicken, the restaurant with lower price is", City Fried Chicken
"I'm looking for an affordable restaurant. Between Cinnabon and Poorani Vilaas, I should go to", Poorani Vilaas
"Between Vesta Lunch and United Bakers Dairy Restaurant, the nearest restaurant is", Vesta Lunch
"Between The Porch Toronto and Yes To Fresh, the more affordable restaurant is", Yes To Fresh
"I'm looking for an affordable restaurant. Between Ace's Place Bar Grill Hub and Starbucks, I should go to", Starbucks
"Between Athletes Kitchen and Le Tibet, the more affordable restaurant is", Le Tibet
"You don't like expensive restaurants. Between Flaky Tart and Magic Oven, you should go to", Magic Oven
"Between Hanoi Bistro and Cafe Cocoro, the restaurant at a smaller distance is", Cafe Cocoro
"Between Pizza Nova and Brussels Bistro, the farthest restaurant is", Pizza Nova
"You are looking for an affordable restaurant. If I were you, between Sweet Trolley Bakery and Shell I would go to", Sweet Trolley Bakery
"Between Gorhegorhe and The Mountain Grill and Juice Bar, the farthest restaurant is", The Mountain Grill and Juice Bar
"I don't like cheap restaurants. Between Mymy Chicken and Hanoi Bistro, I should go to", Mymy Chicken
"You don't like expensive restaurants. If I were you, between Cygnet Coffee and Ferg's Bar & Grill I would go to", Cygnet Coffee
"You are looking for an expensive restaurant. Between Flaky Tart and Golden Joy Hakka Restaurant, you should go to", Flaky Tart
"Between L'Unita Enoteca and Ravi Soups, the more expensive restaurant is", L'Unita Enoteca
"Between Gorhegorhe and Chandni Chowk Restaurant, the nearest restaurant is", Gorhegorhe
"Between Xawaash and Omg Oh My Gyro, the restaurant at a greater distance is", Omg Oh My Gyro
"Between Golden Joy Hakka Restaurant and Yes To Fresh, the restaurant at a greater distance is", Golden Joy Hakka Restaurant
"Between Ichiban Sushi and Sushi Cafe, the restaurant with lower price is", Sushi Cafe
"Between Bamboo Cafe Chinese Restaurant and Snakes & Lattes College, the restaurant at a greater distance is", Snakes & Lattes College
"I'm looking for an expensive restaurant. Between Hue's Kitchen and Shell, I should go to", Shell
"Between Lahori Taste and Peter's No Frills, the restaurant at a smaller distance is", Peter's No Frills
"Someone is looking for an affordable restaurant. Between Shell and Conviction, this person should go to", Shell
"Between Starbucks and Aroma Espresso Bar, the more affordable restaurant is", Starbucks
"Between Gorhegorhe and Andrea's Gerrard Street Bakery, the restaurant with higher price is", Gorhegorhe
"Between Ali Baba's Middle Eastern Cuisine and Rol Jui Seafood Restaurant, the restaurant at a greater distance is", Rol Jui Seafood Restaurant
"You don't like expensive restaurants. Between Pizza Nova and Xawaash, you should go to", Pizza Nova
"Between Shell and Tosto Quickfire Pizza Pasta, the restaurant with higher price is", Shell
"Between Asuka Japanese Restaurant and Vesta Lunch, the restaurant with lower price is", Vesta Lunch
"Someone doesn't like cheap restaurants. Between Zavida Coffee Roasters and City Fried Chicken, this person should go to", Zavida Coffee Roasters
"Between Pita Lite and Seoulicious, the restaurant at a greater distance is", Seoulicious
"Between Vesta Lunch and Shell, the restaurant with higher price is", Shell
"Between Hero Certified Burgers and Ferg's Bar & Grill, the restaurant at a smaller distance is", Ferg's Bar & Grill
"You don't like expensive restaurants. If I were you, between Sunnyside Pavilion Cafe and Ali Baba's Middle Eastern Cuisine I would go to", Ali Baba's Middle Eastern Cuisine
"Between The Porch Toronto and The Grover Pub, the nearest restaurant is", The Porch Toronto
"You are looking for an expensive restaurant. If I were you, between Peter's No Frills and Bulk Barn I would go to", Bulk Barn
"Between Kanga Pies and Starbucks, the restaurant with higher price is", Kanga Pies
"Between Victory Cafe and Cygnet Coffee, the restaurant at a greater distance is", Victory Cafe
"Between Kingsmen Pub & Grill and Kom Jug Yuen Restaurant, the more expensive restaurant is", Kingsmen Pub & Grill
"Between Garden Restaurant and Sweet Trolley Bakery, the restaurant with higher price is", Garden Restaurant
"Between King Palace and Zavida Coffee Roasters, the farthest restaurant is", King Palace
"Between United Bakers Dairy Restaurant and Astoria Shish Kebob House, the restaurant at a greater distance is", Astoria Shish Kebob House
"Between The Mountain Grill and Juice Bar and Beach Fish House, the restaurant at a smaller distance is", Beach Fish House
"Between Zavida Coffee Roasters and Conviction, the restaurant at a greater distance is", Conviction
"Between What A Bagel and King Palace, the restaurant with lower price is", What A Bagel
"Between Zavida Coffee Roasters and Peter's No Frills, the restaurant at a greater distance is", Peter's No Frills
"I don't like cheap restaurants. Between Second Cup and Shell, I should go to", Shell
"You don't like expensive restaurants. Between Kingsmen Pub & Grill and Ali Baba's Middle Eastern Cuisine, you should go to", Ali Baba's Middle Eastern Cuisine
"Someone is looking for an expensive restaurant. Between Sushi Q and What A Bagel, this person should go to", Sushi Q
"Between Shell and Red Lobster, the restaurant with lower price is", Red Lobster
"Between Omg Oh My Gyro and Kingsmen Pub & Grill, the restaurant at a smaller distance is", Kingsmen Pub & Grill
"Between United Bakers Dairy Restaurant and 808 Social, the farthest restaurant is", 808 Social
"Between No Bull Burgers and Hanoi Bistro, the restaurant with higher price is", No Bull Burgers
"Between Le Tibet and Pho Phuong, the restaurant with lower price is", Le Tibet
"Between Flaky Tart and Pho 88 Viet Thai Cuisine, the more expensive restaurant is", Flaky Tart
"Between Pizzeria Libretto and The Big Carrot, the restaurant with lower price is", Pizzeria Libretto
"I don't like cheap restaurants. Between Pizza Nova and Xawaash, I should go to", Xawaash
"Between Conviction and Hero Certified Burgers, the restaurant with lower price is", Hero Certified Burgers
"Between Conviction and Sakura Ichiban Restaurant, the nearest restaurant is", Sakura Ichiban Restaurant
"Between Thobors Boulangerie Patisserie Café and Sakura Ichiban Restaurant, the farthest restaurant is", Thobors Boulangerie Patisserie Café
"Between Flaky Tart and Snakes & Lattes College, the nearest restaurant is", Flaky Tart
"Between Shell and Magic Oven, the more affordable restaurant is", Magic Oven
"Someone doesn't like expensive restaurants. Between Bibab Express and Sauce on the Danforth, this person should go to", Bibab Express
"Between The Big Carrot and Starbucks, the more expensive restaurant is", The Big Carrot
"Between Rajput's Bistro 111 and Pita Lite, the more expensive restaurant is", Rajput's Bistro 111
"Between Gorhegorhe and The Porch Toronto, the more affordable restaurant is", The Porch Toronto
"Between The Big Carrot and Kenzo Ramen, the restaurant with lower price is", Kenzo Ramen
"Between Nikko Sushi and Hue's Kitchen, the restaurant at a smaller distance is", Nikko Sushi
"Between Chinese Burger and Hue's Kitchen, the restaurant at a smaller distance is", Chinese Burger
"Between Cafe Cocoro and Asuka Japanese Restaurant, the restaurant with higher price is", Asuka Japanese Restaurant
"Between Seoulicious and Peter's No Frills, the nearest restaurant is", Peter's No Frills
"Between Mong-Kut Thai and L'Unita Enoteca, the nearest restaurant is", L'Unita Enoteca
"Between City Fried Chicken and Ichiban Sushi, the restaurant with lower price is", City Fried Chicken
"Between Omg Oh My Gyro and Mymy Chicken, the restaurant with higher price is", Mymy Chicken
"You don't like cheap restaurants. Between What A Bagel and Mong-Kut Thai, you should go to", Mong-Kut Thai
"Between Thobors Boulangerie Patisserie Café and Cafe Cocoro, the restaurant at a smaller distance is", Cafe Cocoro
"Between Yes To Fresh and Zavida Coffee Roasters, the restaurant with lower price is", Yes To Fresh
"Between Pho Phuong and Poorani Vilaas, the restaurant with higher price is", Pho Phuong
"Between L'Unita Enoteca and Mong-Kut Thai, the more affordable restaurant is", Mong-Kut Thai
"Between Rol Jui Seafood Restaurant and Ravi Soups, the restaurant at a greater distance is", Rol Jui Seafood Restaurant
"Between Astoria Shish Kebob House and Gorhegorhe, the restaurant with lower price is", Astoria Shish Kebob House
"Someone doesn't like expensive restaurants. Between Poorani Vilaas and Noah's Natural Foods, this person should go to", Poorani Vilaas
"I don't like expensive restaurants. Between Ichiban Sushi and What A Bagel, I should go to", What A Bagel
"Between Flaky Tart and Seoulicious, the farthest restaurant is", Seoulicious
"Between Casey's Bar & Grill and Omg Oh My Gyro, the restaurant at a smaller distance is", Casey's Bar & Grill
"Between The Calvin Bar and Casey's Bar & Grill, the restaurant at a greater distance is", The Calvin Bar
"Between Conviction and Casey's Bar & Grill, the restaurant at a smaller distance is", Casey's Bar & Grill
